timestamp,"date (UTC)","NO2 (ppb)","VOC (ppb)","pm 10 (ug/m3)","pm 2.5 (ug/m3)","NO2 (Plume AQI)","VOC (Plume AQI)","pm 10 (Plume AQI)","pm 2.5 (Plume AQI)","pm 1 (ug/m3)","pm 1 (Plume AQI)"
1668594513,"2022-11-16 10:28:33",4,116,134.74527,38.010963,3,9,134,76,18,46
1668594573,"2022-11-16 10:29:33",4,118,146.45143,27.582695,3,9,142,55,12,29
1668594633,"2022-11-16 10:30:33",5,117,143.82745,36.75112,4,9,140,74,16,39
1668594693,"2022-11-16 10:31:33",6,118,139.26149,28.762383,6,9,137,58,13,32
1668594753,"2022-11-16 10:32:33",7,117,156.44775,33.145786,6,9,148,66,12,30
1668594813,"2022-11-16 10:33:33",6,117,162.79134,29.027857,6,9,152,58,7,18
1668594873,"2022-11-16 10:34:33",8,119,157.20316,30.949394,7,10,148,62,15,37
1668594933,"2022-11-16 10:35:33",8,118,140.65643,29.572737,7,9,138,59,11,26
1668594993,"2022-11-16 10:36:33",9,119,158.43832,32.31569,8,10,149,65,14,36
1668595053,"2022-11-16 10:37:33",9,119,140.91016,32.12904,8,10,138,64,16,40
1668595113,"2022-11-16 10:38:33",9,119,151.31583,28.373123,8,10,145,57,14,35
1668595173,"2022-11-16 10:39:33",9,119,169.8713,32.69532,8,10,156,65,13,33
1668595233,"2022-11-16 10:40:33",0,121,,,0,10,0,0,,
1668595473,"2022-11-16 10:44:33",0,118,137.96292,33.506508,0,9,136,67,13,33
1668595533,"2022-11-16 10:45:33",11,117,126.62286,33.81684,11,9,129,68,17,42
1668595593,"2022-11-16 10:46:33",12,118,102.30731,35.908184,12,9,114,72,20,51
1668595653,"2022-11-16 10:47:33",13,116,170.09535,32.94243,12,9,156,66,10,26
1668595713,"2022-11-16 10:48:33",12,116,165.3246,17.277607,11,9,153,35,4,11
1668595773,"2022-11-16 10:49:33",12,115,154.49326,33.63996,11,9,147,67,13,33
1668595833,"2022-11-16 10:50:33",13,114,174.30045,27.294956,12,9,159,55,11,27
1668595893,"2022-11-16 10:51:33",13,116,149.04709,28.64914,12,9,143,57,12,29
1668595953,"2022-11-16 10:52:33",13,114,129.8423,25.447268,12,9,131,51,10,26
1668596013,"2022-11-16 10:53:33",13,112,142.32658,28.10249,13,9,139,56,12,29
1668596073,"2022-11-16 10:54:33",12,112,97.02745,41.258656,12,9,111,83,22,55
1668596133,"2022-11-16 10:55:33",13,113,144.94386,28.733303,13,9,141,57,12,31
1668596193,"2022-11-16 10:56:33",13,113,167.34937,31.4858,12,9,155,63,12,29
1668596253,"2022-11-16 10:57:33",14,112,165.75453,33.489765,13,9,154,67,16,41
1668596313,"2022-11-16 10:58:33",14,111,153.34483,30.780413,13,9,146,62,10,25
1668596373,"2022-11-16 10:59:33",13,111,158.32784,28.479645,12,9,149,57,11,27
1668596433,"2022-11-16 11:00:33",14,112,149.35028,28.067154,13,9,143,56,9,23
1668596493,"2022-11-16 11:01:33",14,111,118.83687,37.97479,13,9,124,76,23,56
1668596553,"2022-11-16 11:02:33",13,109,149.80127,39.26392,12,9,144,79,22,55
1668596613,"2022-11-16 11:03:33",15,108,158.9483,27.68151,14,9,149,55,10,26
1668596673,"2022-11-16 11:04:33",16,109,179.59915,31.153608,15,9,162,62,10,26
1668596733,"2022-11-16 11:05:33",16,0,,,15,0,0,0,,
